"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0067","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0080","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0086","Otu0087","Otu0088","Otu0089","Otu0090","Otu0091","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0100","Otu0101","Otu0102","Otu0103","Otu0104","Otu0105","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0111","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0117","Otu0118","Otu0119","Otu0120","Otu0121","Otu0122","Otu0123","Otu0124","Otu0125","Otu0126","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0135","Otu0136","Otu0137","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0151","Otu0152","Otu0153","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0159","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0178","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0188","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0194","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0203","Otu0204","Otu0205","Otu0206","Otu0207","Otu0208","Otu0209","Otu0210","Otu0211","Otu0212","Otu0213","Otu0214","Otu0215","Otu0216","Otu0217","Otu0218","Otu0219","Otu0220","Otu0221","Otu0222","Otu0223","Otu0224","Otu0225","Otu0226","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0237","Otu0238","Otu0239","Otu0240","Otu0241","Otu0242","Otu0243","Otu0244","Otu0245","Otu0246","Otu0247","Otu0248","Otu0249","Otu0250","Otu0251","Otu0252","Otu0253","Otu0254","Otu0255","Otu0256","Otu0257","Otu0258","Otu0259","Otu0260","Otu0261","Otu0262","Otu0263","Otu0264","Otu0265","Otu0266","Otu0267","Otu0268","Otu0269","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0276","Otu0277","Otu0278","Otu0279","Otu0280","Otu0281","Otu0282","Otu0283","Otu0284","Otu0285","Otu0286","Otu0287","Otu0288","Otu0289","Otu0290","Otu0291","Otu0292","Otu0293","Otu0294","Otu0295","Otu0296","Otu0297","Otu0298","Otu0299","Otu0300","Otu0301","Otu0302","Otu0303","Otu0304","Otu0305","Otu0306","Otu0307","Otu0308","Otu0309","Otu0310","Otu0311","Otu0312","Otu0313","Otu0314","Otu0315","Otu0316","Otu0317","Otu0318","Otu0319","Otu0320","Otu0321","Otu0322","Otu0323","Otu0324","Otu0325","Otu0326","Otu0327","Otu0328","Otu0329","Otu0330","Otu0331","Otu0332","Otu0333","Otu0334","Otu0335","Otu0336","Otu0337","Otu0338","Otu0339","Otu0340","Otu0341","Otu0342","Otu0343","Otu0344","Otu0345","Otu0346","Otu0347","Otu0348","Otu0349","Otu0350","Otu0351","Otu0352","Otu0353","Otu0354","Otu0355","Otu0357","Otu0358","Otu0359","Otu0360","Otu0361","Otu0362","Otu0363","Otu0364","Otu0365","Otu0366","Otu0367","Otu0368","Otu0369","Otu0370","Otu0371","Otu0372","Otu0373","Otu0374","Otu0375","Otu0376","Otu0377","Otu0378","Otu0379","Otu0380","Otu0381","Otu0382","Otu0383","Otu0384","Otu0385","Otu0386","Otu0387","Otu0388","Otu0389","Otu0390","Otu0391","Otu0392","Otu0393","Otu0394","Otu0395","Otu0396","Otu0397","Otu0398","Otu0399","Otu0400","Otu0401","Otu0402","Otu0403","Otu0404","Otu0405","Otu0406","Otu0407","Otu0408","Otu0409","Otu0410","Otu0411","Otu0412","Otu0413","Otu0414","Otu0415","Otu0416","Otu0417","Otu0418","Otu0419","Otu0420","Otu0421","Otu0422","Otu0423","Otu0424","Otu0425","Otu0426","Otu0427","Otu0428","Otu0429","Otu0430","Otu0431","Otu0432","Otu0433","Otu0434","Otu0435","Otu0436","Otu0437","Otu0438","Otu0439","Otu0440","Otu0441","Otu0442","Otu0443","Otu0444","Otu0445","Otu0446","Otu0447","Otu0448","Otu0449","Otu0450","Otu0451","Otu0452","Otu0453","Otu0454","Otu0455","Otu0456","Otu0457","Otu0458","Otu0459","Otu0460","Otu0461","Otu0462","Otu0463","Otu0464","Otu0465","Otu0466","Otu0467","Otu0468","Otu0470","Otu0471","Otu0472","Otu0473","Otu0474","Otu0475","Otu0476","Otu0477","Otu0478","Otu0479","Otu0480","Otu0481","Otu0482","Otu0483","Otu0484","Otu0485","Otu0486","Otu0488","Otu0489","Otu0490","Otu0491","Otu0492","Otu0493","Otu0494","Otu0495","Otu0496","Otu0497","Otu0498","Otu0499","Otu0500","Otu0501","Otu0502","Otu0503","Otu0504","Otu0505","Otu0506","Otu0507","Otu0508","Otu0509","Otu0510","Otu0511","Otu0512","Otu0513","Otu0514","Otu0515","Otu0516","Otu0518","Otu0519","Otu0520","Otu0521","Otu0522","Otu0523","Otu0524","Otu0525","Otu0526","Otu0528","Otu0529","Otu0530","Otu0531","Otu0532","Otu0533","Otu0534","Otu0535","Otu0536","Otu0537","Otu0538","Otu0539","Otu0540","Otu0541","Otu0542","Otu0543","Otu0544","Otu0545","Otu0546","Otu0547","Otu0548","Otu0549","Otu0550","Otu0551","Otu0553","Otu0555","Otu0556","Otu0557","Otu0560","Otu0561","Otu0563","Otu0564","Otu0565","Otu0566","Otu0567","Otu0568","Otu0569","Otu0570","Otu0571","Otu0572","Otu0575","Otu0577","Otu0579","Otu0580","Otu0581","Otu0582","Otu0583","Otu0584","Otu0585","Otu0586","Otu0587","Otu0588","Otu0589","Otu0590","Otu0591","Otu0592","Otu0593","Otu0594","Otu0595","Otu0596","Otu0597","Otu0599","Otu0600","Otu0601","Otu0602","Otu0603","Otu0604","Otu0605","Otu0608","Otu0609","Otu0610","Otu0612","Otu0614","Otu0615","Otu0617","Otu0618","Otu0619","Otu0620","Otu0621","Otu0623","Otu0624","Otu0625","Otu0627","Otu0629","Otu0630","Otu0631","Otu0632","Otu0633","Otu0634","Otu0635","Otu0636","Otu0637","Otu0638","Otu0639","Otu0640","Otu0641","Otu0642","Otu0643","Otu0645","Otu0646","Otu0649","Otu0651","Otu0652","Otu0654","Otu0655","Otu0657","Otu0658","Otu0659","Otu0660","Otu0661","Otu0662","Otu0663","Otu0664","Otu0665","Otu0667","Otu0668","Otu0670","Otu0673","Otu0674","Otu0675","Otu0676","Otu0678","Otu0680","Otu0682","Otu0683","Otu0684","Otu0685","Otu0686","Otu0687","Otu0688","Otu0689","Otu0691","Otu0692","Otu0694","Otu0695","Otu0698","Otu0699","Otu0701","Otu0702","Otu0706","Otu0707","Otu0708","Otu0709","Otu0714","Otu0715","Otu0717","Otu0718","Otu0719","Otu0722","Otu0724","Otu0725","Otu0728","Otu0730","Otu0732","Otu0733","Otu0734","Otu0735","Otu0736","Otu0741","Otu0742","Otu0747","Otu0748","Otu0749","Otu0751","Otu0752","Otu0753","Otu0754","Otu0757","Otu0762","Otu0764","Otu0765","Otu0766","Otu0767","Otu0768","Otu0769","Otu0772","Otu0773","Otu0774","Otu0775","Otu0778","Otu0779","Otu0780","Otu0787","Otu0789","Otu0792","Otu0793","Otu0794","Otu0795","Otu0797","Otu0799","Otu0800","Otu0801","Otu0802","Otu0803","Otu0805","Otu0809","Otu0810","Otu0811","Otu0812","Otu0813","Otu0814","Otu0815","Otu0819","Otu0820","Otu0821","Otu0822","Otu0825","Otu0826","Otu0827","Otu0829","Otu0830","Otu0831","Otu0832","Otu0833","Otu0835","Otu0837","Otu0839","Otu0842","Otu0845","Otu0847","Otu0848","Otu0852","Otu0854","Otu0855","Otu0856","Otu0859","Otu0864","Otu0866","Otu0868","Otu0870","Otu0875","Otu0878","Otu0879","Otu0882","Otu0883","Otu0887","Otu0888","Otu0892","Otu0893","Otu0894","Otu0896","Otu0898","Otu0902","Otu0903","Otu0905","Otu0906","Otu0908","Otu0910","Otu0912","Otu0913","Otu0917","Otu0918","Otu0919","Otu0920","Otu0928","Otu0929","Otu0931","Otu0935","Otu0936","Otu0937","Otu0940","Otu0942","Otu0943","Otu0950","Otu0951","Otu0952","Otu0959","Otu0961","Otu0964","Otu0966","Otu0968","Otu0972","Otu0977","Otu0981","Otu0982","Otu0984","Otu0986","Otu0990","Otu0993","Otu0995","Otu0997","Otu0998","Otu1001","Otu1003","Otu1006","Otu1008","Otu1012","Otu1016","Otu1018","Otu1019","Otu1020","Otu1022","Otu1023","Otu1029","Otu1030","Otu1036","Otu1038","Otu1039","Otu1042","Otu1045","Otu1046","Otu1049","Otu1050","Otu1056","Otu1072","Otu1076","Otu1084","Otu1089","Otu1101","Otu1104","Otu1106","Otu1107","Otu1108","Otu1113","Otu1116","Otu1124","Otu1126","Otu1136","Otu1150","Otu1151","Otu1154","Otu1156","Otu1163","Otu1167","Otu1169","Otu1173","Otu1174","Otu1177","Otu1185","Otu1189","Otu1194","Otu1195","Otu1197","Otu1199","Otu1202","Otu1205","Otu1219","Otu1231","Otu1233","Otu1237","Otu1241","Otu1242","Otu1250","Otu1254","Otu1257","Otu1269","Otu1277","Otu1292","Otu1298","Otu1300","Otu1305","Otu1306","Otu1307","Otu1318","Otu1324","Otu1328","Otu1334","Otu1338","Otu1340","Otu1344","Otu1349","Otu1363","Otu1368","Otu1372","Otu1376","Otu1381","Otu1382","Otu1388","Otu1395","Otu1398","Otu1399","Otu1409","Otu1414","Otu1421","Otu1422","Otu1423","Otu1429","Otu1430","Otu1438","Otu1439","Otu1442","Otu1444","Otu1460","Otu1462","Otu1471","Otu1477","Otu1482","Otu1484","Otu1485","Otu1486","Otu1489","Otu1503","Otu1506","Otu1517","Otu1529","Otu1533","Otu1538","Otu1541","Otu1556","Otu1559","Otu1560","Otu1564","Otu1565","Otu1568","Otu1595","Otu1604","Otu1631","Otu1633","Otu1644","Otu1655","Otu1665","Otu1669","Otu1682","Otu1685","Otu1693","Otu1703","Otu1704","Otu1713","Otu1714","Otu1721","Otu1731","Otu1748","Otu1758","Otu1766","Otu1767","Otu1774","Otu1813","Otu1818","Otu1822","Otu1845","Otu1859","Otu1867","Otu1895","Otu1906","Otu1920","Otu1953","Otu1954","Otu1955","Otu1983","Otu1988","Otu2003","Otu2006","Otu2008","Otu2021","Otu2027","Otu2029","Otu2032","Otu2033","Otu2083","Otu2135","Otu2143","Otu2155","Otu2165","Otu2178","Otu2184","Otu2192","Otu2205","Otu2223","Otu2233","Otu2234","Otu2271","Otu2281","Otu2291","Otu2324","Otu2381","Otu2422","Otu2439","Otu2440","Otu2445","Otu2451","Otu2510","Otu2512","Otu2516","Otu2554","Otu2593","Otu2613","Otu2616","Otu2625","Otu2649","Otu2650","Otu2691","Otu2778","Otu2798","Otu2921","Otu2952","Otu2954","Otu2994","Otu3078","Otu3113","Otu3131","Otu3134","Otu3211","Otu3249","Otu3273","Otu3281","Otu3313","Otu3352","Otu3355","Otu3359","Otu3395","Otu3539","Otu3551","Otu3579","Otu3644","Otu3676","Otu3681","Otu3717","Otu3793","Otu3810","Otu3812","Otu4087","Otu4130","Otu4134","Otu4149","Otu4234","Otu4277","Otu4289","Otu4359","Otu4379","Otu4453","Otu4474","Otu4666","Otu4701","Otu4816","Otu4828","Otu4839","Otu4900","Otu5135","Otu5156","Otu5428","Otu5443","Otu5572","Otu5642","Otu5690","Otu5766","Otu6125","Otu6189","Otu6445","Otu6606","Otu6693","Otu6849","Otu6886","Otu6901","Otu6907","Otu7121","Otu7132","Otu7161","Otu7162","Otu7593","Otu7783","Otu7794","Otu7802","Otu7930","Otu8087","Otu8217","Otu8224","Otu8368","Otu8854","Otu9159","Otu9212"
"Water_NEG_PlateA_S79",1,0,0,0,4,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Water_NEG_PlateB_S110",2,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Water_NEG_PlateC_S204",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
